membership_type,bike_type,month,week_day,hour_of_day,cumulative_durations,average_duration,total_rides
member,electric_bike,12,Saturday,18,3314.9,10.3,321
member,electric_bike,12,Saturday,19,3031.3,11.4,265
member,electric_bike,12,Saturday,20,1656.3,9.9,168
member,electric_bike,12,Saturday,21,1528.1,9.7,157
member,electric_bike,12,Saturday,22,1655.1,11.8,140
member,electric_bike,12,Saturday,23,1585.9,10.8,147
member,electric_bike,12,Sunday,00,1387.1,10.1,138
member,electric_bike,12,Sunday,01,999.6,9.7,103
member,electric_bike,12,Sunday,02,429.9,8.6,50
member,electric_bike,12,Sunday,03,243.0,10.6,23
member,electric_bike,12,Sunday,04,132.8,14.8,9
member,electric_bike,12,Sunday,05,211.4,9.2,23
member,electric_bike,12,Sunday,06,478.9,8.9,54
member,electric_bike,12,Sunday,07,725.1,9.0,81
member,electric_bike,12,Sunday,08,1163.6,9.5,122
member,electric_bike,12,Sunday,09,1756.3,10.2,172
member,electric_bike,12,Sunday,10,2764.4,10.3,269
member,electric_bike,12,Sunday,11,3165.9,10.3,308
member,electric_bike,12,Sunday,12,3274.0,11.9,275
member,electric_bike,12,Sunday,13,3211.4,11.0,293
member,electric_bike,12,Sunday,14,3289.5,10.4,316
member,electric_bike,12,Sunday,15,4293.3,12.2,352
member,electric_bike,12,Sunday,16,3504.4,10.7,327
member,electric_bike,12,Sunday,17,3261.9,12.6,259
member,electric_bike,12,Sunday,18,2070.6,10.1,206
member,electric_bike,12,Sunday,19,1443.6,8.2,176
member,electric_bike,12,Sunday,20,1109.2,8.5,130
member,electric_bike,12,Sunday,21,1176.7,9.6,122
member,electric_bike,12,Sunday,22,978.9,9.0,109
member,electric_bike,12,Sunday,23,601.2,9.7,62
member,electric_bike,12,Thursday,00,540.3,8.3,65
member,electric_bike,12,Thursday,01,337.2,8.2,41
member,electric_bike,12,Thursday,02,142.1,7.1,20
member,electric_bike,12,Thursday,03,130.5,8.2,16
member,electric_bike,12,Thursday,04,263.8,6.9,38
member,electric_bike,12,Thursday,05,1479.0,9.2,161
member,electric_bike,12,Thursday,06,2919.4,8.4,349
member,electric_bike,12,Thursday,07,6350.3,8.7,726
member,electric_bike,12,Thursday,08,7509.7,8.9,841
member,electric_bike,12,Thursday,09,4265.6,9.1,469
member,electric_bike,12,Thursday,10,3709.4,9.9,376
member,electric_bike,12,Thursday,11,4391.0,9.8,447
member,electric_bike,12,Thursday,12,4626.4,9.4,493
member,electric_bike,12,Thursday,13,5189.4,10.0,518
member,electric_bike,12,Thursday,14,5778.3,9.7,596
member,electric_bike,12,Thursday,15,6980.4,9.7,718
member,electric_bike,12,Thursday,16,10165.5,10.5,969
member,electric_bike,12,Thursday,17,11473.2,10.8,1067
member,electric_bike,12,Thursday,18,8541.5,10.7,802
member,electric_bike,12,Thursday,19,5104.6,9.9,518
member,electric_bike,12,Thursday,20,3299.3,9.7,341
member,electric_bike,12,Thursday,21,2614.4,9.3,280
member,electric_bike,12,Thursday,22,2519.7,10.0,252
member,electric_bike,12,Thursday,23,1880.8,9.4,200
member,electric_bike,12,Tuesday,00,305.9,8.5,36
member,electric_bike,12,Tuesday,01,182.7,10.2,18
member,electric_bike,12,Tuesday,02,76.0,12.7,6
member,electric_bike,12,Tuesday,03,59.5,8.5,7
member,electric_bike,12,Tuesday,04,150.3,7.9,19
member,electric_bike,12,Tuesday,05,1045.0,8.7,120
member,electric_bike,12,Tuesday,06,2041.1,8.5,240
member,electric_bike,12,Tuesday,07,4575.4,8.8,522
member,electric_bike,12,Tuesday,08,5553.1,8.6,642
member,electric_bike,12,Tuesday,09,2736.5,8.6,319
member,electric_bike,12,Tuesday,10,1942.0,8.3,235
member,electric_bike,12,Tuesday,11,2960.5,9.4,314
member,electric_bike,12,Tuesday,12,2825.5,8.7,326
member,electric_bike,12,Tuesday,13,2576.9,8.5,304
member,electric_bike,12,Tuesday,14,2793.8,9.9,282
member,electric_bike,12,Tuesday,15,4137.3,9.5,437
member,electric_bike,12,Tuesday,16,5985.6,9.5,628
member,electric_bike,12,Tuesday,17,6991.7,10.4,674
member,electric_bike,12,Tuesday,18,5593.6,9.8,570
member,electric_bike,12,Tuesday,19,2734.2,9.2,297
member,electric_bike,12,Tuesday,20,1709.8,8.5,201
member,electric_bike,12,Tuesday,21,1016.5,8.1,125
member,electric_bike,12,Tuesday,22,1175.2,10.1,116
member,electric_bike,12,Tuesday,23,442.9,7.5,59
member,electric_bike,12,Wednesday,00,384.3,9.6,40
member,electric_bike,12,Wednesday,01,142.3,7.5,19
member,electric_bike,12,Wednesday,02,119.7,7.5,16
member,electric_bike,12,Wednesday,03,53.2,10.6,5
member,electric_bike,12,Wednesday,04,175.3,8.8,20
member,electric_bike,12,Wednesday,05,1441.1,9.6,150
member,electric_bike,12,Wednesday,06,3296.0,8.7,378
member,electric_bike,12,Wednesday,07,6202.8,8.7,709
member,electric_bike,12,Wednesday,08,7758.1,8.7,893
member,electric_bike,12,Wednesday,09,3698.8,8.6,428
member,electric_bike,12,Wednesday,10,2915.5,8.8,331
member,electric_bike,12,Wednesday,11,3436.2,8.6,400
member,electric_bike,12,Wednesday,12,4394.1,9.0,488
member,electric_bike,12,Wednesday,13,4425.7,9.0,494
member,electric_bike,12,Wednesday,14,4939.5,9.2,539
member,electric_bike,12,Wednesday,15,6746.2,10.1,670
member,electric_bike,12,Wednesday,16,9418.5,10.7,884
member,electric_bike,12,Wednesday,17,11364.9,10.1,1130
member,electric_bike,12,Wednesday,18,9112.7,10.6,858
member,electric_bike,12,Wednesday,19,4813.2,9.6,503
member,electric_bike,12,Wednesday,20,3582.9,9.7,371
member,electric_bike,12,Wednesday,21,2820.8,9.6,294
member,electric_bike,12,Wednesday,22,2102.3,9.2,228
member,electric_bike,12,Wednesday,23,1123.8,9.4,119
member,electric_bike,13,Friday,00,247.0,11.8,21
member,electric_bike,13,Friday,01,60.6,8.7,7
member,electric_bike,13,Friday,02,57.9,6.4,9
member,electric_bike,13,Friday,03,32.6,10.9,3
member,electric_bike,13,Friday,04,72.1,8.0,9
member,electric_bike,13,Friday,05,422.8,8.8,48
member,electric_bike,13,Friday,06,703.0,8.4,84
member,electric_bike,13,Friday,07,1389.3,7.8,178
member,electric_bike,13,Friday,08,1562.7,8.7,180
member,electric_bike,13,Friday,09,1005.2,11.8,85
member,electric_bike,13,Friday,10,760.2,8.5,89
member,electric_bike,13,Friday,11,900.8,8.3,109
member,electric_bike,13,Friday,12,1415.8,9.4,151
member,electric_bike,13,Friday,13,1286.4,9.7,132
member,electric_bike,13,Friday,14,1572.7,9.2,171
member,electric_bike,13,Friday,15,1820.3,9.3,196
member,electric_bike,13,Friday,16,3000.6,11.1,271
member,electric_bike,13,Friday,17,3133.6,12.0,262
member,electric_bike,13,Friday,18,1721.3,9.6,179
member,electric_bike,13,Friday,19,1010.3,9.3,109
member,electric_bike,13,Friday,20,667.4,9.1,73
member,electric_bike,13,Friday,21,470.2,9.8,48
member,electric_bike,13,Friday,22,457.1,9.3,49
member,electric_bike,13,Friday,23,239.0,7.0,34
member,electric_bike,13,Monday,00,45.2,5.7,8
member,electric_bike,13,Monday,01,39.4,9.9,4
member,electric_bike,13,Monday,02,52.0,6.5,8
member,electric_bike,13,Monday,03,20.3,5.1,4
member,electric_bike,13,Monday,04,113.9,9.5,12
member,electric_bike,13,Monday,05,678.9,10.0,68
member,electric_bike,13,Monday,06,783.8,8.2,96
member,electric_bike,13,Monday,07,1802.7,9.2,195
member,electric_bike,13,Monday,08,2009.0,9.0,224
member,electric_bike,13,Monday,09,1102.4,8.7,127
member,electric_bike,13,Monday,10,938.3,8.8,107
member,electric_bike,13,Monday,11,1433.7,10.0,143
member,electric_bike,13,Monday,12,1325.2,8.5,155
member,electric_bike,13,Monday,13,1476.8,8.3,178
member,electric_bike,13,Monday,14,1742.6,10.3,170
member,electric_bike,13,Monday,15,2229.1,9.8,228
member,electric_bike,13,Monday,16,3588.2,11.0,327
member,electric_bike,13,Monday,17,3714.6,9.6,388
member,electric_bike,13,Monday,18,2350.3,9.1,258
member,electric_bike,13,Monday,19,1352.9,8.7,155
member,electric_bike,13,Monday,20,853.4,7.8,110
member,electric_bike,13,Monday,21,498.7,8.3,60
member,electric_bike,13,Monday,22,503.9,10.7,47
member,electric_bike,13,Monday,23,244.2,7.9,31
member,electric_bike,13,Saturday,00,618.4,9.5,65
member,electric_bike,13,Saturday,01,566.3,10.7,53
member,electric_bike,13,Saturday,02,432.1,10.8,40
member,electric_bike,13,Saturday,03,94.6,7.3,13
member,electric_bike,13,Saturday,04,81.7,10.2,8
member,electric_bike,13,Saturday,05,171.9,9.6,18
member,electric_bike,13,Saturday,06,335.6,9.9,34
member,electric_bike,13,Saturday,07,663.3,8.5,78
member,electric_bike,13,Saturday,08,718.1,7.4,97
member,electric_bike,13,Saturday,09,1041.4,8.1,129
member,electric_bike,13,Saturday,10,1573.0,9.3,170
member,electric_bike,13,Saturday,11,1726.2,10.0,172
member,electric_bike,13,Saturday,12,2203.7,9.4,234
member,electric_bike,13,Saturday,13,1849.2,9.3,199
member,electric_bike,13,Saturday,14,1986.0,10.1,196
member,electric_bike,13,Saturday,15,1979.5,10.3,192
member,electric_bike,13,Saturday,16,2040.3,11.9,171
member,electric_bike,13,Saturday,17,1291.4,9.2,141
member,electric_bike,13,Saturday,18,1445.5,10.4,139
member,electric_bike,13,Saturday,19,1166.5,11.1,105
member,electric_bike,13,Saturday,20,540.3,8.3,65
member,electric_bike,13,Saturday,21,560.3,9.8,57
member,electric_bike,13,Saturday,22,575.5,9.9,58
member,electric_bike,13,Saturday,23,542.7,12.3,44
member,electric_bike,13,Sunday,00,424.6,11.2,38
member,electric_bike,13,Sunday,01,279.1,12.7,22
member,electric_bike,13,Sunday,02,284.7,10.5,27
member,electric_bike,13,Sunday,03,98.4,14.1,7
member,electric_bike,13,Sunday,04,28.7,7.2,4
member,electric_bike,13,Sunday,05,89.6,9.0,10
member,electric_bike,13,Sunday,06,161.9,9.0,18
member,electric_bike,13,Sunday,07,186.9,7.8,24
member,electric_bike,13,Sunday,08,445.3,7.5,59
member,electric_bike,13,Sunday,09,877.6,8.6,102
member,electric_bike,13,Sunday,10,1201.1,9.8,123
member,electric_bike,13,Sunday,11,1625.2,9.8,165
member,electric_bike,13,Sunday,12,1320.7,9.2,143
member,electric_bike,13,Sunday,13,1720.7,10.8,160
member,electric_bike,13,Sunday,14,1970.7,11.4,173
member,electric_bike,13,Sunday,15,2010.6,11.7,172
member,electric_bike,13,Sunday,16,1272.6,8.5,150
member,electric_bike,13,Sunday,17,1564.3,9.8,160
member,electric_bike,13,Sunday,18,1299.5,11.1,117
member,electric_bike,13,Sunday,19,1238.0,10.9,114
member,electric_bike,13,Sunday,20,765.9,9.2,83
member,electric_bike,13,Sunday,21,715.3,9.1,79
member,electric_bike,13,Sunday,22,524.6,9.4,56
member,electric_bike,13,Sunday,23,240.9,10.0,24
member,electric_bike,13,Thursday,00,97.9,7.5,13
member,electric_bike,13,Thursday,01,100.3,16.7,6
member,electric_bike,13,Thursday,02,58.3,29.2,2
member,electric_bike,13,Thursday,03,26.6,8.9,3
member,electric_bike,13,Thursday,04,74.9,6.8,11
member,electric_bike,13,Thursday,05,487.5,7.4,66
member,electric_bike,13,Thursday,06,923.5,7.6,122
member,electric_bike,13,Thursday,07,1710.7,8.4,203
member,electric_bike,13,Thursday,08,2440.6,9.0,272
member,electric_bike,13,Thursday,09,1501.3,9.2,163
member,electric_bike,13,Thursday,10,1140.3,9.7,117
member,electric_bike,13,Thursday,11,1468.7,11.7,126
member,electric_bike,13,Thursday,12,1563.9,9.5,165
member,electric_bike,13,Thursday,13,1638.3,9.1,181
member,electric_bike,13,Thursday,14,1671.5,9.5,176
member,electric_bike,13,Thursday,15,2101.1,8.9,236
member,electric_bike,13,Thursday,16,3117.1,9.4,332
member,electric_bike,13,Thursday,17,3536.9,9.7,366
member,electric_bike,13,Thursday,18,3010.4,10.6,283
member,electric_bike,13,Thursday,19,1610.5,8.8,184
member,electric_bike,13,Thursday,20,869.7,7.9,110
member,electric_bike,13,Thursday,21,697.6,8.3,84
member,electric_bike,13,Thursday,22,520.3,6.4,81
member,electric_bike,13,Thursday,23,291.5,8.3,35
member,electric_bike,13,Tuesday,00,117.2,7.8,15
member,electric_bike,13,Tuesday,01,11.2,3.7,3
member,electric_bike,13,Tuesday,02,33.0,11.0,3
member,electric_bike,13,Tuesday,03,15.7,15.7,1
member,electric_bike,13,Tuesday,04,87.1,8.7,10
member,electric_bike,13,Tuesday,05,630.3,8.4,75
member,electric_bike,13,Tuesday,06,1144.9,8.4,136
member,electric_bike,13,Tuesday,07,1937.4,7.8,249
member,electric_bike,13,Tuesday,08,2591.7,9.1,286
member,electric_bike,13,Tuesday,09,1350.8,9.3,145
member,electric_bike,13,Tuesday,10,1257.8,12.0,105
member,electric_bike,13,Tuesday,11,1151.9,10.3,112
member,electric_bike,13,Tuesday,12,1211.2,8.1,150
member,electric_bike,13,Tuesday,13,1377.3,8.8,156
member,electric_bike,13,Tuesday,14,1392.2,9.0,155
member,electric_bike,13,Tuesday,15,2085.1,8.5,246
member,electric_bike,13,Tuesday,16,3421.6,10.5,325
member,electric_bike,13,Tuesday,17,4062.8,10.9,374
member,electric_bike,13,Tuesday,18,2732.5,10.0,274
member,electric_bike,13,Tuesday,19,1649.6,8.9,185
member,electric_bike,13,Tuesday,20,1235.3,11.0,112
member,electric_bike,13,Tuesday,21,840.3,9.2,91
member,electric_bike,13,Tuesday,22,649.2,10.6,61
member,electric_bike,13,Tuesday,23,356.2,8.7,41
member,electric_bike,13,Wednesday,00,163.6,10.2,16
member,electric_bike,13,Wednesday,01,45.6,11.4,4
member,electric_bike,13,Wednesday,02,65.4,13.1,5
member,electric_bike,13,Wednesday,03,54.3,13.6,4
member,electric_bike,13,Wednesday,04,56.8,5.7,10
member,electric_bike,13,Wednesday,05,555.4,8.8,63
member,electric_bike,13,Wednesday,06,1093.2,8.3,131
member,electric_bike,13,Wednesday,07,1616.1,8.4,193
member,electric_bike,13,Wednesday,08,2073.0,8.9,232
member,electric_bike,13,Wednesday,09,1085.5,8.0,136
member,electric_bike,13,Wednesday,10,756.2,8.0,95
member,electric_bike,13,Wednesday,11,1252.9,10.4,121
member,electric_bike,13,Wednesday,12,1392.8,9.3,149
member,electric_bike,13,Wednesday,13,1256.4,8.3,152
member,electric_bike,13,Wednesday,14,1574.4,9.2,171
member,electric_bike,13,Wednesday,15,1903.8,10.5,182
member,electric_bike,13,Wednesday,16,2780.0,9.6,291
member,electric_bike,13,Wednesday,17,3618.3,10.6,341
member,electric_bike,13,Wednesday,18,2462.4,9.8,252
member,electric_bike,13,Wednesday,19,1341.0,9.0,149
member,electric_bike,13,Wednesday,20,687.3,8.5,81
member,electric_bike,13,Wednesday,21,515.6,8.3,62
member,electric_bike,13,Wednesday,22,457.4,8.6,53
member,electric_bike,13,Wednesday,23,247.8,7.3,34
member,electric_bike,14,Friday,00,136.3,9.1,15
member,electric_bike,14,Friday,01,45.8,15.3,3
member,electric_bike,14,Friday,02,57.7,11.5,5
member,electric_bike,14,Friday,03,18.3,6.1,3
member,electric_bike,14,Friday,04,102.0,9.3,11
member,electric_bike,14,Friday,05,421.1,8.8,48
member,electric_bike,14,Friday,06,775.2,8.1,96
member,electric_bike,14,Friday,07,1755.7,9.7,181
member,electric_bike,14,Friday,08,1918.8,9.7,198
member,electric_bike,14,Friday,09,1113.7,8.6,129
member,electric_bike,14,Friday,10,780.3,9.1,86
member,electric_bike,14,Friday,11,1343.8,10.8,124
member,electric_bike,14,Friday,12,1829.0,13.2,139
member,electric_bike,14,Friday,13,1445.2,9.1,158
member,electric_bike,14,Friday,14,2078.1,11.7,178
member,electric_bike,14,Friday,15,2492.7,9.7,258
member,electric_bike,14,Friday,16,3530.3,10.2,347
member,electric_bike,14,Friday,17,3176.0,10.2,310
member,electric_bike,14,Friday,18,2553.0,11.8,217
member,electric_bike,14,Friday,19,1183.8,9.0,131
member,electric_bike,14,Friday,20,661.4,8.3,80
member,electric_bike,14,Friday,21,574.2,8.8,65
member,electric_bike,14,Friday,22,723.3,9.8,74
member,electric_bike,14,Friday,23,460.9,9.8,47
member,electric_bike,14,Monday,00,103.8,10.4,10
member,electric_bike,14,Monday,01,43.3,6.2,7
member,electric_bike,14,Monday,02,112.1,11.2,10
member,electric_bike,14,Monday,03,62.4,8.9,7
member,electric_bike,14,Monday,04,84.1,6.5,13
member,electric_bike,14,Monday,05,701.6,8.6,82
member,electric_bike,14,Monday,06,1386.6,8.1,171
member,electric_bike,14,Monday,07,2783.5,8.7,320
member,electric_bike,14,Monday,08,3641.1,9.9,369
member,electric_bike,14,Monday,09,1593.1,8.8,182
member,electric_bike,14,Monday,10,1425.6,11.7,122
member,electric_bike,14,Monday,11,1390.1,8.5,164
member,electric_bike,14,Monday,12,1974.9,9.6,205
member,electric_bike,14,Monday,13,2183.5,10.1,216
member,electric_bike,14,Monday,14,2240.2,10.3,217
member,electric_bike,14,Monday,15,2968.8,9.5,312
member,electric_bike,14,Monday,16,5085.0,11.5,443
member,electric_bike,14,Monday,17,6106.4,10.6,577
member,electric_bike,14,Monday,18,3468.3,10.5,331
member,electric_bike,14,Monday,19,2371.8,10.2,233
member,electric_bike,14,Monday,20,1372.9,8.5,162
member,electric_bike,14,Monday,21,1003.5,9.8,102
member,electric_bike,14,Monday,22,636.4,9.6,66
member,electric_bike,14,Monday,23,295.4,9.8,30
member,electric_bike,14,Saturday,00,311.9,7.4,42
member,electric_bike,14,Saturday,01,477.3,10.4,46
member,electric_bike,14,Saturday,02,260.4,8.1,32
member,electric_bike,14,Saturday,03,45.4,5.7,8
member,electric_bike,14,Saturday,04,61.1,6.8,9
member,electric_bike,14,Saturday,05,48.9,9.8,5
member,electric_bike,14,Saturday,06,253.9,9.8,26
member,electric_bike,14,Saturday,07,509.2,8.1,63
member,electric_bike,14,Saturday,08,842.7,8.1,104
member,electric_bike,14,Saturday,09,1040.3,9.7,107
member,electric_bike,14,Saturday,10,1216.6,8.9,136
member,electric_bike,14,Saturday,11,1626.5,9.9,164
member,electric_bike,14,Saturday,12,1594.5,9.4,170
member,electric_bike,14,Saturday,13,1722.9,9.6,179
member,electric_bike,14,Saturday,14,1734.7,10.4,167
member,electric_bike,14,Saturday,15,1937.1,11.7,166
member,electric_bike,14,Saturday,16,1900.9,10.0,191
member,electric_bike,14,Saturday,17,2019.1,13.9,145
member,electric_bike,14,Saturday,18,1254.3,9.7,129
member,electric_bike,14,Saturday,19,1159.0,9.6,121
member,electric_bike,14,Saturday,20,629.1,10.0,63
member,electric_bike,14,Saturday,21,643.5,10.1,64
member,electric_bike,14,Saturday,22,692.1,10.3,67
member,electric_bike,14,Saturday,23,506.7,9.6,53
member,electric_bike,14,Sunday,00,868.6,13.6,64
member,electric_bike,14,Sunday,01,299.5,9.7,31
member,electric_bike,14,Sunday,02,220.4,8.8,25
member,electric_bike,14,Sunday,03,59.6,6.6,9
member,electric_bike,14,Sunday,04,20.0,4.0,5
member,electric_bike,14,Sunday,05,51.9,5.8,9
member,electric_bike,14,Sunday,06,209.1,9.5,22
member,electric_bike,14,Sunday,07,327.3,8.8,37
member,electric_bike,14,Sunday,08,683.6,12.9,53
member,electric_bike,14,Sunday,09,885.5,8.5,104
member,electric_bike,14,Sunday,10,1469.4,10.0,147
member,electric_bike,14,Sunday,11,1585.0,10.7,148
member,electric_bike,14,Sunday,12,2552.2,13.1,195
member,electric_bike,14,Sunday,13,2088.9,10.4,200
member,electric_bike,14,Sunday,14,2368.1,10.6,223
member,electric_bike,14,Sunday,15,2543.5,11.2,227
member,electric_bike,14,Sunday,16,3000.7,12.0,250
member,electric_bike,14,Sunday,17,2403.6,11.2,215
member,electric_bike,14,Sunday,18,1753.7,11.6,151
member,electric_bike,14,Sunday,19,1261.9,11.9,106
member,electric_bike,14,Sunday,20,739.4,10.1,73
member,electric_bike,14,Sunday,21,795.3,8.9,89
member,electric_bike,14,Sunday,22,743.3,11.4,65
member,electric_bike,14,Sunday,23,288.0,8.7,33
member,electric_bike,14,Thursday,00,99.2,7.1,14
member,electric_bike,14,Thursday,01,129.1,16.1,8
member,electric_bike,14,Thursday,02,23.2,4.6,5
member,electric_bike,14,Thursday,03,26.9,9.0,3
member,electric_bike,14,Thursday,04,93.7,9.4,10
member,electric_bike,14,Thursday,05,484.7,7.7,63
member,electric_bike,14,Thursday,06,986.9,8.0,123
member,electric_bike,14,Thursday,07,2597.0,8.2,318
member,electric_bike,14,Thursday,08,3286.6,8.8,373
member,electric_bike,14,Thursday,09,1591.2,8.4,190
member,electric_bike,14,Thursday,10,1379.8,12.4,111
member,electric_bike,14,Thursday,11,1131.1,8.6,132
member,electric_bike,14,Thursday,12,1451.3,8.8,165
member,electric_bike,14,Thursday,13,1368.6,8.3,165
member,electric_bike,14,Thursday,14,1500.1,8.9,169
member,electric_bike,14,Thursday,15,1678.1,9.4,178
member,electric_bike,14,Thursday,16,2660.9,11.0,243
member,electric_bike,14,Thursday,17,3140.0,10.8,292
